id_site,site_type,latitude,longitude,water_temp,water_salinity,water_ph,dis_oxig,enterococoe,Timestamp,Hour,status
22.807556786851553,3.9037783934257764,26.022715265818942,-111.34400519738558,29.329516454401634,30.21168753446329,8.516115900318436,5.94,9235.99849374827,1411516800.0,10.180411449717509,0.0
19.96570455801469,3.0,25.954032314112943,-111.35325767631761,30.756983440435935,33.24699914882629,7.753928267437959,6.249314091160294,2062.2458948015055,1406918037.1492538,10.319868774027496,0.0
6.113911998021147,2.1139119980211474,26.013740721961838,-111.33945317144497,16.0,32.0,7.58,6.08,509.3267516121449,1516320000.0,9.511391199802114,0.0
7.472786233216645,3.0,26.01093317849699,-111.34121802386075,27.191399288727734,30.01228673038895,7.308227051625437,6.01,9921.762639409453,1414454400.0,11.067340254946842,0.0
6.9982075889042195,2.4991037944521097,26.017860964621057,-111.34180246878475,27.5,32.4,8.13,5.94,220.53495201636773,1447027200.0,9.216308184447511,0.0
15.326535453167377,2.6217690302111585,26.005761868151552,-111.33811318306836,24.340218164712514,33.705714963443434,6.734353806042232,7.15201327948673,3888.2665405576813,1462929737.728415,10.462176903021115,0.0
11.95258146058713,3.0,25.7692825851108,-111.2573301020384,26.9,33.0,7.3,6.01,3235.8166751124463,1445644800.0,7.6437055992271485,0.0
10.135360360003627,3.0,25.86703341075825,-111.27527923886801,22.986388515381012,32.31878378399782,7.793190315399148,6.188079954999546,4526.642231323792,1390946438.9191656,10.728245120331188,0.0
17.23326462279868,3.0,25.951641652928167,-111.34389659621183,24.0,31.627789229533555,6.7,6.9,4163.0692609400485,1497484800.0,9.007859872927575,0.0
8.417953349911775,3.0,26.03731640174024,-111.33763311803416,31.899719940462063,32.59102332504411,8.01761580149206,6.33,4176.489314477924,1406172843.6279466,11.558366186854878,0.0
11.58815369552046,3.0,26.065644368392345,-111.32754321453054,29.496451360751074,30.90592315223977,7.335043299070393,6.01,8212.941293687096,1407628800.0,10.363667604833266,0.0
14.575725087640487,3.0,25.8729344134816,-111.33630253667961,28.0,32.424274912359515,6.74,6.33,2754.5391319370337,1564099200.0,10.745470789513089,0.0
10.75052638201873,3.0,25.81164027080225,-111.25709591937094,17.24947361798127,30.997894471925083,6.767315766293445,6.45205257528408,2749.8595104995707,1501718400.0,8.156631364806108,0.0
8.350840704969533,3.0,26.009877578490592,-111.34258225421927,26.652817160741414,32.89005604699797,7.984990658833672,6.9,8167.907398652629,1403049600.0,11.15175073716362,0.0
15.847231704854485,3.5231487803236323,26.023744622053222,-111.34453013449506,27.89342629258771,31.315276829514552,7.259537024393527,6.01,9847.286717156243,1414454400.0,11.702314878032363,0.0
9.0,3.0,26.058156,-111.3283,30.17896439740413,32.608425026060964,6.873494498436343,6.242841424103835,2541.3231295799574,1502619871.6890066,10.229719165797967,0.0
6.251258670048825,2.0502517340097652,25.99871736808735,-111.33403382450753,27.46984895959414,32.43015104040586,8.088291060771896,5.943517621380684,297.88999757924944,1446957732.002905,8.934588834450718,0.0
6.569415870777824,2.284707935388912,26.015938691348698,-111.34071848332133,27.535271491571123,32.21388317415557,8.032987968399441,6.9,9468.749641785711,1403049600.0,11.066901481742587,0.0
2.7621132823455605,1.0,25.93659405208155,-111.30215627110007,26.76211328234556,32.38105664117278,6.74,6.33,492.1891486807144,1562371200.0,10.51211328234556,0.0
6.128613351063388,2.1286133510633882,26.01265058885862,-111.33916672054453,16.5,33.5,7.2,6.08,790.2224507447453,1535846400.0,9.432851553191547,0.0
15.253660321579616,3.031707540197452,25.925560681453682,-111.34764967249288,26.90402498152325,33.0017066253879,8.047122071706623,5.94,10112.0,1411516800.0,8.684065397649256,0.0
12.184627272245905,2.7815372727754095,26.024319745998355,-111.32134519242601,26.9,33.0,7.3,6.01,8023.059402278466,1445644800.0,10.446303591075162,0.0
11.346241556039494,2.0,25.937569802870613,-111.32898404813506,30.14562319057989,32.5,7.201068985224614,5.9832687922198025,619.5421453536587,1507216411.8238955,9.016240900189079,0.0
9.93193240954136,3.0,26.081190573366634,-111.32416967556091,32.978986143120416,33.72772963816544,6.834294193996315,6.130840554275183,827.8642084927845,1502845665.4425812,10.534117562226319,0.0
13.21900202209732,3.0,25.86794735663617,-111.3294838519674,29.264202616885434,30.443639110277182,7.9518679433812745,6.33,6899.8387058577155,1405468800.0,8.291545696059954,0.0
13.765323402148958,3.0,25.986337466037625,-111.35031219903718,27.34022773426899,32.27206654252686,7.32234676597851,6.01,6554.995724301887,1407628800.0,9.55093407817216,0.0
18.79856021423205,2.8532373476154698,26.00292360364354,-111.33767917997322,24.14676265238453,31.0,6.7,6.9,9298.49461783255,1497484800.0,9.59067146595256,0.0
10.0,3.0,26.082873,-111.323868,28.11710193398935,35.24773442202397,6.837523592679095,6.278187537619175,1497.6563816671114,1469375302.215599,10.84169288075455,0.0
8.186918760212574,3.0,26.02128476397372,-111.34447438298301,28.00369226019969,32.216355391518604,7.3858412112566425,6.013738375204252,7470.180924217402,1407617697.0256433,9.988590423464311,0.0
15.379187609108445,2.924162478178311,25.91415487909265,-111.34505937995195,26.058306534041836,31.89100502618603,7.281516750436434,6.01,6410.976711301345,1414939274.779519,9.747443464199671,0.0
15.752720387945123,3.0,25.955112813846522,-111.349794433807,26.9,32.87636019397256,7.3,6.01,9738.399289084491,1445644800.0,8.677876779817328,0.0
7.655197630074795,2.3310395260149592,25.916754569237657,-111.3047257563536,21.949692492510696,32.66551976300748,7.253172766821048,6.49834114600908,2554.6533037860013,1444951221.7805724,9.044585177062853,0.0
14.669237171437542,3.0,25.895432849664907,-111.33414692224932,28.0,31.44358760952082,6.74,6.33,764.4192697066128,1564099200.0,10.609997225710398,0.0
12.579702089814987,3.0,25.8967694269232,-111.32930446440639,28.0,32.431880835925995,6.74,6.33,2537.020920407333,1564099200.0,10.361058989179092,0.0
20.175615378316607,2.1756153783166052,25.847561754595926,-111.3167251361497,24.824384621683393,31.824384621683393,6.7,6.9,10112.0,1497484800.0,8.278057682334625,0.0
16.381744978888364,2.904563755277909,25.957344023805174,-111.3487820604115,26.4800805232228,33.09543624472209,7.296182550211117,6.0204979869194295,10978.572077556237,1445925153.5124955,8.678422816458433,0.0
15.244685685098554,3.0,25.976080886466896,-111.35163693660928,23.96719885548892,32.31678476255336,8.004964571233991,6.9,480.35649811140905,1402012800.0,11.5927701571627,0.0
19.05177731323427,2.870118487548951,26.002716607105675,-111.33764752783586,28.645340041808915,35.04804739501958,6.8788372015990555,5.744295730956923,2903.9577643606262,1469899657.0161912,9.735285938313753,0.0
17.4915287061014,2.2508471293898604,25.882082051007586,-111.3152167826502,23.118646529576047,33.0,6.63,6.8,2689.393357994736,1495065600.0,8.598304127387092,0.0
6.5963480759673905,2.2981740379836952,26.016059428424562,-111.34078656793605,27.22505049975152,32.1,7.305091298100815,6.01,10112.0,1414454400.0,11.240601522157155,0.0
9.609119729743522,3.0,26.07321161236007,-111.32560038135777,23.514925602580092,32.269056324307776,7.77980492431798,6.1777200675641195,4305.531309069313,1391415432.3321009,11.83653580631619,0.0
19.117991729681385,3.701383979206261,26.042291624347104,-111.33848484212666,27.556547121927334,26.617405789223028,7.515906656427054,6.7465915760872,3559.6708662551137,1394929195.7580342,13.049526890359605,0.0
17.077046668441596,2.487158888593067,25.823563298199154,-111.32078828296041,27.5,32.512841111406935,7.3,6.01,488.28411114069326,1420848000.0,6.629052962864356,0.0
16.429541214126786,3.0,25.941083406416247,-111.34528194746059,17.47651373804226,33.1426146964683,7.58,6.08,3099.3927362085315,1496275200.0,8.322429648577119,0.0
12.111621505430778,3.0,25.762707112988398,-111.27002898065261,26.9,32.62945949818974,7.3,6.01,987.3697720231969,1445644800.0,7.67359005975137,0.0
15.51793157266082,3.4655665409043444,26.04272619370135,-111.33593901580316,24.2,32.6396699622713,7.91294828931652,6.9,824.5940679116541,1402012800.0,10.598577186589566,0.0
17.56709358121936,3.0,25.956027052678618,-111.34332118636384,17.855697860406455,32.85822660469516,7.58,6.08,4844.777251450903,1496275200.0,8.565739460427475,0.0
8.705922884839183,3.0,26.047626862968784,-111.3330155265416,31.592933880728946,32.51763084606433,8.085888432725879,6.33,226.23209209770454,1406678400.0,12.673542246865741,0.0
16.892358338234278,3.0,25.947163280703272,-111.344484205011,27.195317737083133,32.81614624926486,8.023692138872551,5.94,7240.661614785857,1411516800.0,8.964496042524331,0.0
11.794158715146835,3.0,25.890644430289782,-111.33320240963832,22.637800458876132,34.1836081651954,7.907319724674322,7.073951926579819,3561.8094354765253,1460716492.8090792,10.64978805812431,0.0
10.370304733817964,2.7407457897063106,25.964221129240066,-111.33342236605715,24.407389736027913,32.78517963132306,7.952592542102937,6.9,3326.3677881745816,1402012800.0,10.017923281717556,0.0
19.54728942922454,3.0,25.956421307592663,-111.35294566938626,26.56710821259979,26.787208080050995,7.206790658561632,6.01,7556.0,1407628800.0,8.924831802321084,0.0
10.271091222409922,2.884446252508189,26.03004096435901,-111.32645345111509,20.0399837274263,30.231107494983622,6.996489413227375,6.648400650902948,5396.5563434238275,1501648513.093517,10.04318946426938,0.0
8.928569115615847,3.0,25.929226112917927,-111.31046265580056,27.31428617687683,32.58571382312317,7.87309587801295,5.961666612697703,569.6419388994914,1446599315.351524,8.78730315497148,0.0
8.158881593818665,3.0,26.028040596585086,-111.34178733364311,28.0,31.841118406181337,6.74,6.33,1389.9677428437044,1564099200.0,8.904983548418045,0.0
6.0007688767524,2.0007688767524003,26.013388394282206,-111.33928017561256,24.090199907955625,34.40030755070096,6.68015377535048,8.51867753198587,10112.0,1463616000.0,10.71678199817953,0.0
18.889880702239576,3.0,25.97340406615842,-111.34104114229625,24.0,31.351686549626738,6.7,6.9,6779.4182557370395,1497484800.0,9.260953996175491,0.0
8.98024228751975,2.0,25.971122545497334,-111.33354011772649,25.0,31.212874449108554,6.7,6.9,5748.9630714087125,1497484800.0,9.285638399789363,0.0
6.0,2.0,26.013386,-111.339279,23.942629647794767,33.9600885008799,6.664603097530796,8.357232745325563,8219.94064228445,1463216912.2879982,10.64701401263932,0.0
17.998647530543153,3.0,25.96169623305957,-111.34257733120653,26.86465061205698,28.498331954336557,7.229954917684772,6.01,8921.401945964379,1407628800.0,9.066426227652116,0.0
9.849844297573025,2.9624610743932562,26.080264532676363,-111.32444651238254,23.124189859356203,32.866214966953926,6.637132395865281,6.773347362819212,9779.17988557061,1491259585.8311722,11.701199396711234,0.0
9.479781197317536,3.0,26.06713091892143,-111.32919165911726,26.520218802682464,32.0,6.74,6.33,1245.933387854521,1564099200.0,8.629380740581201,0.0
19.6767024876829,2.911780165845527,26.002205751606404,-111.33756941218904,24.76943464545138,34.314738348275604,6.792356033169105,6.8591020324960175,4997.5591343591395,1463455933.9329102,10.491178016584552,0.0
12.16007742399325,3.0,26.013504705621365,-111.33418366574602,27.519767728020252,32.70395354560405,6.949604645439595,6.064079070912081,2853.5981883892855,1502405434.0695875,9.77237212736243,0.0
7.631203099545926,2.4078007748864816,26.041722852444536,-111.33299438225824,17.5,32.40780077488648,6.63,6.8,10112.0,1495065600.0,10.043084301941434,0.0
8.30337226739949,2.0,25.980721384296235,-111.33484352764594,25.0,31.164526590528535,6.7,6.9,5480.970891299669,1497484800.0,9.364606568803392,0.0
10.929689144313006,3.0,25.97115828055562,-111.3288414707739,28.0,31.771875657725204,6.74,6.33,1478.7026171623613,1564099200.0,9.580052861641487,0.0
14.678845730938978,3.0,25.82435860990455,-111.27261027239584,22.160577134530513,32.0,6.979490344439203,6.535123107372393,10112.0,1495510593.1796143,8.014698631957593,0.0
21.0,3.0,26.001124,-111.337404,28.680013326486183,35.14565507097526,6.864786085170309,5.547820872244537,4041.570423061546,1469387878.1307416,9.7898618322756,0.0
17.61940973193977,2.476118053612046,25.866010265450882,-111.32918695816726,26.042850624825086,28.624338208632064,7.224298750349831,6.01,8490.780047820102,1407628800.0,8.026914118491645,0.0
22.92916444795045,3.9898806354214926,26.024481357126046,-111.34478815548682,24.198077320730082,32.79494031771075,8.099089257187934,6.9,534.6844826047941,1402012800.0,10.758938772044349,0.0
11.164994621429885,3.0,26.01718380724433,-111.34264757094454,27.3952311002197,32.12434611247254,7.282173056236268,6.01,10112.0,1414454400.0,11.463346471043879,0.0
13.287416586953345,3.0,25.864862968077116,-111.3295030490943,29.21740705452391,30.41353670174053,7.949952335565306,6.33,6856.053384349859,1405468800.0,8.258706704929061,0.0
7.273134890832092,2.1591418613540116,25.98463718188826,-111.33775505753567,20.677649774019685,32.42042906932299,7.241139930294781,6.6238264412115715,2679.6285323681473,1444772998.2818518,9.596125502364847,0.0
17.672382808977577,2.0,25.847857438161,-111.31680215941806,22.7,32.9,6.63,6.8,1851.287937760726,1491350400.0,8.285001907305542,0.0
17.69863877584347,3.0,25.966976409579473,-111.35156715370216,30.227056813853412,33.04863089288631,7.683082461745109,6.20397277551687,3103.112472040866,1407052700.856715,10.25610754890393,0.0
12.25740007387096,2.695266674874551,25.950059720719075,-111.34516582293617,24.304733325125447,31.695266674874553,6.7,6.9,1834.5161677183905,1497484800.0,8.961242214287934,0.0
8.4871328074413,2.621783201860325,26.05659184934767,-111.32969669907614,28.526690940130525,35.010891600930165,6.929623086772185,6.342118535497712,4480.128199872783,1470350236.5585446,10.44604020108519,0.0
18.03014565411881,2.393970869176237,25.85718313974733,-111.32627681201144,24.454262177413863,31.606029130823764,6.889708930286971,6.211808739247129,2771.5320918312223,1501351873.5816777,8.26517669534099,0.0
9.435030702753165,2.8587576756882913,26.073058494610553,-111.32604468545998,28.033784034568352,35.12937883784415,6.773219934045727,6.278135427564162,2527.6955100041687,1469920270.0732312,10.58427531081817,0.0
13.946192772376632,3.0,25.86939734468536,-111.3180167808497,26.234898493798212,26.617817467650312,7.190593915588344,6.01,8941.633529829069,1407628800.0,8.160109940216724,0.0
9.114633928653328,3.0,26.060989406814524,-111.3277919424282,20.22829285707734,31.8,7.58,6.08,540.2851697166482,1398988800.0,12.39703258925978,0.0
11.286519800456027,3.0,25.91848975800609,-111.33632027371328,29.349577978895876,31.366290759787187,7.943567400997719,6.33,8078.739750117871,1405468800.0,9.22064465144752,0.0
15.207746806746961,3.0,25.9250331005513,-111.3473879137541,24.0,31.96537553220884,6.7,6.9,964.1014567890343,1497484800.0,8.698405762141896,0.0
2.256059354062807,1.0,26.016207974240775,-111.31998885245186,26.256059354062806,32.12802967703141,6.74,6.33,379.8451766019432,1562371200.0,10.006059354062806,0.0
6.0,2.0,26.013386,-111.339279,18.151989285948833,32.08276881869034,7.5419263434024435,6.068412365383352,471.77053736097747,1515004174.4279885,9.557938173083238,0.0
9.508937639151233,3.0,26.025171878841018,-111.32609426427192,27.345952672758493,32.5636172048939,7.3792639142511955,6.0189064086851465,272.38170322936344,1509382560.8765213,9.880389244644098,0.0
11.162230085409888,2.3441486723606593,26.009166048979516,-111.33863372123933,24.65585132763934,32.31170265527868,6.7,6.9,10112.0,1497711462.2188323,9.681711032479233,0.0
8.510414380758842,3.0,26.04062687648869,-111.33615050540453,28.0,31.489585619241158,6.74,6.33,909.7739558834213,1564099200.0,8.805382592118328,0.0
19.599376007146212,2.0333853327378155,25.821776556699096,-111.3133888314276,26.065435252166118,32.103338533273785,7.312336973291647,6.01,8272.261468441278,1407628800.0,7.647347887449721,0.0
9.680686556026,2.433021947767765,26.01590358960432,-111.34045443807722,23.690732133024525,32.64330219477678,8.005981316866066,6.9,735.0062126334939,1402012800.0,11.128686362622789,0.0
9.486809417289729,3.0,26.07018846836715,-111.32614246066257,24.602264280294303,32.41582869925232,7.8360676680467245,6.208297645677567,5368.652544917672,1391478837.998077,11.748880082390974,0.0
17.635471132618676,3.2336387332312393,25.984675808362358,-111.35077834759407,24.054391359313936,32.41681936661562,8.031027485990812,6.9,436.3730353200611,1402012800.0,11.426952452312404,0.0
8.153295412755918,2.1435530275170613,26.011625752776585,-111.33900983807341,27.02980515229522,32.114355302751704,7.32,6.01,10112.0,1414454400.0,11.040348611621871,0.0
12.99816261648937,3.0,25.945874634272148,-111.34600990652915,26.27280546500864,31.324563621416225,7.2875068901881646,6.01,7698.489317190089,1414454400.0,10.296089801448359,0.0
13.50181585895781,3.0,26.00299074846433,-111.34394638257608,24.07780785525686,32.37137668974406,7.917210303332719,6.9,645.1119106426095,1402012800.0,11.216969309826302,0.0
9.47936000528069,2.347936000528069,25.999117840490346,-111.34392394560705,23.710050560242912,32.49561919984158,7.990438080015842,6.9,656.3925757972215,1402012800.0,11.37250773354456,0.0
13.522817512714724,3.270985962516517,26.067194023194755,-111.32951534745885,21.37896370286331,29.659210896119514,7.498704211245045,6.353695822141683,1184.0799732906182,1397958619.764897,12.536694908567268,0.0
15.948788810532168,3.0,26.025130723046477,-111.33357181444426,30.018643580316706,30.973269930261452,7.978930797210459,6.33,9600.0,1391731200.0,11.959763543070647,0.0
6.387914523729467,2.387914523729467,26.014593965826894,-111.33987212130678,19.5,32.69395726186473,7.23,6.74,2521.362112268466,1444608000.0,9.983041023785507,0.0
8.954472975816017,3.0,26.056525950426117,-111.3290300258328,32.056669600422836,32.32731621451039,8.064992027339763,6.33,9623.3098363822,1405468800.0,10.338671395022258,0.0
15.319571132495225,3.0,25.924870116256383,-111.34482924389178,22.369015839376036,32.92369979274665,7.910206433012572,6.9,9600.0,1403049600.0,10.232605219592347,0.0
1.0,1.0,26.00545636106675,-111.34767828986988,26.337900919009613,32.0,6.74,6.33,637.2513176332302,1562371200.0,9.38295437487756,0.0
22.189507609175255,3.594753804587628,26.015332668391597,-111.34174808178871,27.610760250330927,31.248393912659797,7.278367233678866,6.01,9811.05457487866,1414454400.0,11.398786630642611,0.0
9.481748337311126,2.8704370843277816,26.073870061678683,-111.32586469409343,29.870437084327783,33.80565562649167,7.35,6.01,523.8246884805117,1512281899.732468,10.05310198634315,0.0
19.18453374075961,3.0,26.00408851675009,-111.33837192281868,28.03793025014216,32.28379075042648,8.018379075042647,5.94,2279.3849864711174,1411516800.0,9.746176396153194,0.0
9.168060458055551,3.0,26.06230995034176,-111.3275551560499,29.163604036697215,33.0,8.061680604580555,6.264456421358335,9686.046954524443,1392166812.70728,11.43361209161111,0.0
10.323961710041836,3.0,25.96579647760798,-111.29504609854271,19.5281404981339,31.8,7.596760382899581,6.08,828.6293810397502,1390932897.0825238,11.50113941758718,0.0
11.883395323771992,3.0,26.068876119606998,-111.32618560355479,28.519726934597607,35.26575644865869,6.975756448658691,6.201859747872485,1688.5166167437017,1469162752.4992561,10.802189361779497,0.0
20.251738770542,2.251738770542003,25.861741639482712,-111.31863461532028,26.412851583688884,32.1251738770542,7.315034775410839,6.01,8508.964044796367,1407628800.0,8.078535500102072,0.0
18.038533399691925,3.0,25.961833685990094,-111.35355576824684,26.827346157791208,30.36339327029267,7.259229332006162,6.01,6520.940361521511,1407628800.0,9.162492215033375,0.0
17.213026884413328,2.3096636795096304,25.785936940898903,-111.28834614759604,25.950240126462354,33.135504480735555,7.919743721663748,6.9,9281.754956253939,1402012800.0,6.618179370928197,0.0
7.327704190053658,2.4425680633512195,26.033199772196234,-111.33442004523246,32.88513612670244,32.663852095026826,6.898040471130829,6.006385209502683,1147.1927515033024,1504276539.3411407,9.679730192461138,0.0
20.209876982387357,3.82561731139921,26.023529305789253,-111.34402790751446,28.01305558025929,30.47793211797945,7.260462961316048,6.01,9694.237640432,1414454400.0,11.642464008696178,0.0
6.140424082174993,2.0351060205437483,26.015825412049523,-111.3387379811174,19.75978455202374,32.517553010271875,7.232457421438062,6.714372605003064,3375.110235436452,1444644397.9220998,9.913474694058332,0.0
13.508963972333426,3.0,26.018252504312837,-111.34068821880138,30.89885637486715,31.847310808299973,8.380137763669454,5.94,3611.5654059730336,1411516800.0,10.032506129062014,0.0
6.0,2.0,26.013386,-111.339279,23.52475226915554,32.712693340762804,6.620944266926698,7.895696536082239,2854.8940586208355,1462085275.39874,10.449509778954113,0.0
15.59756081237912,2.8804878375241763,25.90946182058116,-111.34351216213213,17.95609729980659,33.440243918762086,7.4664634456479675,6.166048756982593,822.1024619419717,1496130638.0882692,7.998739842295294,0.0
6.862999253454775,1.9771665422424625,25.91310663864078,-111.32831688102758,26.97716654224246,32.0,6.74,6.33,508.98651082490574,1563215471.8924975,10.140027632616206,0.0
19.478184657442814,2.1304538356392966,25.83539926227442,-111.31757846366078,26.14349921920323,32.12609076712786,7.308695461643607,6.01,8019.133330088298,1407628800.0,7.803657801411388,0.0
20.0,2.0,25.814849,-111.31232,28.904764955589126,31.755431707221422,6.7444568292778575,6.372292901119584,831.7053479343563,1489893063.3611104,8.385537334235279,0.0
8.432908701594238,3.0,26.048202149750306,-111.33271684219834,27.044727532270507,30.955272467729493,6.74,6.33,5060.234615490493,1564099200.0,8.812672800809978,0.0
7.153136289692039,3.0,26.014696896757023,-111.34094080744723,27.2445410918387,29.936369868801858,7.309425738913655,6.01,10050.381785435166,1414454400.0,11.111958059563818,0.0
13.633986667810543,3.0,26.015950107190044,-111.34128751509215,26.9,33.0,7.3,6.01,10692.226537960416,1445644800.0,9.716122110644028,0.0
7.324194272949495,3.0,26.018397184885302,-111.34195143320069,27.5,32.4,8.13,5.94,220.59836608446463,1447027200.0,9.337822665177441,0.0
11.280839189397273,3.0,26.073354152464177,-111.32544413084253,27.878563512307522,35.2,6.70910998157721,6.148012458216014,1972.0492951847782,1469593577.1325684,10.579336721935034,0.0
9.243953920197363,3.0,26.06418580904552,-111.32721879622568,29.243953920197363,32.86593088029605,7.35,6.01,338.1115123734854,1509467236.1726627,10.146337173316885,0.0
12.361067579125955,2.4240711719417303,26.00818603928965,-111.33848386655262,26.951260071856314,32.142407117194175,7.32,6.01,10112.0,1414454400.0,10.988920285144015,0.0
9.397616830532863,2.377512981170318,25.979001362649047,-111.34247540241157,24.62248701882968,31.37751298117032,6.7,6.9,3084.241445057139,1497484800.0,9.268404118202024,0.0
19.728986686685733,3.0,26.010569824304557,-111.33583996034464,27.90575732914753,32.14222666757663,7.333466399945403,6.01,9041.709708199036,1407628800.0,9.715546664846752,0.0
15.194501839243495,3.0,25.9161377156669,-111.34339557458324,26.9,32.59725091962175,7.3,6.01,6732.392404326222,1445644800.0,8.51506303644602,0.0
18.223908255887054,3.0,26.021755156726318,-111.33398789292289,28.091953810536687,30.080455546496342,7.839240967443987,6.266907005815615,7406.382778197299,1391600370.3672593,12.303573672482282,0.0
15.005437552453314,3.0,26.010912659356656,-111.34060002402492,28.102224037654565,32.47667211296369,8.03766721129637,5.94,5206.038194035771,1411516800.0,9.890837418056103,0.0
16.109251263187183,2.9726871842032043,25.968075439440344,-111.35152804770804,26.9,33.0,7.3,6.01,10782.669177817712,1445644800.0,8.722687184203204,0.0
17.069960457341313,2.0,25.85640051862006,-111.31796220971647,26.277954541273395,33.390711461238666,7.964185770775226,6.9,7391.6499898816155,1402012800.0,7.714667330821273,0.0
6.282169989295832,2.2821699892958316,26.014264677346667,-111.33971043791364,22.697717228389113,32.8306980064225,7.735193494112708,6.040496201498584,723.1492173537638,1451120553.8530395,9.55124050374646,0.0
6.813326161446234,2.813326161446234,26.015918697666745,-111.34052257570085,19.5,32.90666308072311,7.23,6.74,1853.891252690859,1444608000.0,10.110664515100536,0.0
3.107979797674932,1.0,25.810473871605947,-111.28666247835977,27.702659932558312,32.70265993255831,6.74,6.33,753.619696965124,1562371200.0,11.269300224302603,0.0
15.629594566564677,3.473542469040334,26.042461855491066,-111.33606988483201,24.2,32.6420627407121,7.915739864164117,6.9,820.2870667182196,1402012800.0,10.600837032894763,0.0
15.266858155022229,2.6177905436681486,26.005810652353542,-111.33812064273063,21.293256737991108,32.38220945633185,7.243655678427971,6.393411754192118,10112.0,1496869612.1464872,9.465624097743802,0.0
6.886992655730877,2.177398531146175,25.96160283656284,-111.32076249611603,18.65309045245014,32.0,6.63,6.8,10112.0,1495065600.0,9.131229996068667,0.0
22.392962706789653,3.953304823599204,26.027715736211373,-111.34373487252381,26.563978995019134,24.32492610524724,7.316889189356629,7.036300547139085,1206.226337936234,1395146855.3675897,13.570163302105021,0.0
10.823975736205838,3.0,26.073934334647408,-111.3257747975644,29.709875347959656,31.28801213189708,7.3470518098596225,6.01,8253.38814139082,1407628800.0,10.477384563064607,0.0
7.342714959358492,3.0,26.016123601056066,-111.3407246713056,27.621481890240567,32.81223981997709,7.999755203600459,6.9,7956.24819332279,1403049600.0,11.046858222610153,0.0
15.604911098094943,3.0,25.952552833991305,-111.3433263947513,26.9,33.0,7.3,6.01,10305.265921472572,1445644800.0,8.642009033479285,0.0
7.210141542997481,3.0,26.010983394233453,-111.34047462545215,19.722149631168765,32.96997977957179,7.232101415429975,6.718085239087406,1523.1445020400254,1444639124.96454,10.106626225810244,0.0
10.52434080568958,3.0,26.006583074072058,-111.34695211033029,28.0,31.684457399288803,6.74,6.33,1427.77180279604,1564099200.0,9.291837817437129,0.0
9.348153697444024,3.0,26.063147804961506,-111.33053866913721,20.0237038424361,31.8,7.554370758821081,6.08,707.2313388127593,1391212800.0,12.33938082003996,0.0
6.4899602545750295,2.4899602545750295,26.014911736232747,-111.34002814922924,24.217389666189508,34.59598410183001,6.777992050915006,7.677268362130949,10112.0,1463616000.0,10.790160704852923,0.0
15.889052943697271,3.0,26.018987291726855,-111.337496109805,28.29527164215312,28.755473528151363,7.2674577394561855,6.01,7985.30084062288,1407628800.0,9.723652835759335,0.0
8.521059706182223,3.0,26.04100802172015,-111.33597980761137,28.0,31.478940293817775,6.74,6.33,895.2324413550825,1564099200.0,8.802366416581703,0.0
12.39681812082659,3.0,25.88340155533658,-111.33361262620934,29.528918969788084,30.821431845628034,7.943359848993111,6.33,4765.288877202846,1405792001.4668415,9.127959642042132,0.0
7.58036474347,2.3950911858675,26.040839701232375,-111.3331902497346,29.53546959969725,32.35558206728075,6.744932674685175,6.370514741965925,4748.878453901253,1489887004.5968506,10.96361854162775,0.0
11.240469708969544,3.0,25.965460061106615,-111.31853232629182,24.21114135814213,33.586510097010155,7.4451026776876645,6.03894429320929,432.1847059987208,1514293021.104733,9.187438543521997,0.0
7.173410711324522,3.0,26.020336596380915,-111.33982880751671,27.884392859116986,30.115607140883014,6.74,6.33,8227.872061018828,1564099200.0,9.050577976749814,0.0
3.47734351540164,1.0,25.824071886126468,-111.27695263053252,27.47734351540164,32.73867175770082,6.74,6.33,650.970260419164,1562371200.0,11.227343515401639,0.0
14.370617260780435,3.0,25.890705682231797,-111.32999032619819,18.685308630390217,30.84265431519511,7.050767898685848,6.063042593809027,5211.120896331811,1501718400.0,8.529716041273153,0.0
11.398790730602096,2.0,25.936824591765603,-111.32888285719241,30.143720906712787,32.38562790932872,6.739018139040969,6.043724650880553,4664.977044108442,1490597112.5683,9.64660852223183,0.0
9.314272281044724,3.0,26.065923867970582,-111.32690714525042,23.714084215670873,31.257089124178897,6.964002820980608,6.501436631373165,4265.760483705062,1502098543.7511518,10.389996865577103,0.0
11.938862457804088,2.0,25.929165718872497,-111.32784287192858,23.65096468843995,32.0,6.935427212115639,6.464878475595341,6108.782498978772,1494772389.876369,9.165689466897842,0.0
11.705340848307154,2.0,25.93247733885712,-111.3282925511479,30.222573038922963,32.5,7.191065504940015,5.981473295758464,634.6243156289005,1507138846.3767657,8.960238510561622,0.0
15.491788160479924,2.0,25.87878091814163,-111.32100120592726,25.0,31.67798486860571,6.7,6.9,8327.070126681443,1497484800.0,8.525958047944009,0.0
15.79540062795739,3.0,25.958092769544297,-111.35028367739827,26.9,32.897700313978696,7.3,6.01,9968.232381550548,1445644800.0,8.690325183154238,0.0
9.671863272123959,3.0,26.074762444497086,-111.32532230197795,31.64610254590703,30.620341819690104,7.445167156924718,6.33,8724.562156422482,1405468800.0,10.103909963827412,0.0
